,COD,CODs,TSS,NH4,PO4
2024-07-01 00:05:00,1.02,1.0,1.02,1.0,1.0
2024-07-01 00:10:00,1.02,1.0,1.02,1.0,1.0
2024-07-01 00:15:00,1.02,1.0,1.02,1.0,1.0
2024-07-01 00:20:00,1.0200000000000002,1.0,1.0200000000000002,1.0,1.0
2024-07-01 00:25:00,1.02,1.0,1.02,1.0,1.0
2024-07-01 00:30:00,1.02,1.0,1.02,1.0,1.0
2024-07-01 00:35:00,1.0199999999999998,1.0,1.0199999999999998,1.0,1.0
2024-07-01 00:40:00,1.0199999999999998,1.0,1.0199999999999998,1.0,1.0
2024-07-01 00:45:00,1.0199999999999998,1.0,1.0199999999999998,1.0,1.0
2024-07-01 00:50:00,1.0199999999999998,1.0,1.0199999999999998,1.0,1.0
2024-07-01 00:55:00,1.0199999999999998,1.0,1.0199999999999998,1.0,1.0
2024-07-01 01:00:00,1.0175173648957059,0.9987586824478528,1.0175173648957059,0.9987586824478528,0.9987586824478528
2024-07-01 01:05:00,1.0154713386260588,0.9977356693130293,1.0154713386260588,0.9977356693130293,0.9977356693130293
2024-07-01 01:10:00,1.013888470418424,0.9969442352092118,1.013888470418424,0.9969442352092118,0.9969442352092118
2024-07-01 01:15:00,1.0126047619359457,0.9963023809679726,1.0126047619359457,0.9963023809679726,0.9963023809679726
2024-07-01 01:20:00,1.0114460432142944,0.995723021607147,1.0114460432142944,0.995723021607147,0.995723021607147
2024-07-01 01:25:00,1.0104811729547882,0.995240586477394,1.0104811729547882,0.995240586477394,0.995240586477394
2024-07-01 01:30:00,1.0096130327464932,0.9948065163732466,1.0096130327464932,0.9948065163732466,0.9948065163732466
2024-07-01 01:35:00,1.0088194390954062,0.9944097195477031,1.0088194390954062,0.9944097195477031,0.9944097195477031
2024-07-01 01:40:00,1.008090261655116,0.9940451308275582,1.008090261655116,0.9940451308275582,0.9940451308275582
2024-07-01 01:45:00,1.0074170037094008,0.9937085018547006,1.0074170037094008,0.9937085018547006,0.9937085018547006
2024-07-01 01:50:00,1.0067956280478167,0.9933978140239087,1.0067956280478167,0.9933978140239087,0.9933978140239087
2024-07-01 01:55:00,1.0062239205663466,0.9931119602831737,1.0062239205663466,0.9931119602831737,0.9931119602831737
2024-07-01 02:00:00,1.0031693935862465,0.9920063141846627,1.0031693935862465,0.9920063141846627,0.9920063141846627
2024-07-01 02:05:00,1.000367919113302,0.9909922654166311,1.000367919113302,0.9909922654166311,0.9909922654166311
2024-07-01 02:10:00,0.9977994941429923,0.9900625734982942,0.9977994941429923,0.9900625734982942,0.9900625734982942
2024-07-01 02:15:00,0.9954459746964488,0.9892106708597537,0.9954459746964488,0.9892106708597537,0.9892106708597537
2024-07-01 02:20:00,0.9932929722787293,0.9884313493023589,0.9932929722787293,0.9884313493023589,0.9884313493023589
2024-07-01 02:25:00,0.9913241042378331,0.9877186788031026,0.9913241042378331,0.9877186788031026,0.9877186788031026
2024-07-01 02:30:00,0.9895234697023586,0.9870669037289381,0.9895234697023586,0.9870669037289381,0.9870669037289381
2024-07-01 02:35:00,0.9878776766894737,0.9864711765883668,0.9878776766894737,0.9864711765883668,0.9864711765883668
2024-07-01 02:40:00,0.9863752365041919,0.9859273388223475,0.9863752365041919,0.9859273388223475,0.9859273388223475
2024-07-01 02:45:00,0.985007842103013,0.9854323835331523,0.985007842103013,0.9854323835331523,0.9854323835331523
2024-07-01 02:50:00,0.983766913385225,0.9849832049846271,0.983766913385225,0.9849832049846271,0.9849832049846271
2024-07-01 02:55:00,0.9826415304576465,0.9845758505067278,0.9826415304576465,0.9845758505067278,0.9845758505067278
2024-07-01 03:00:00,0.9791979086593051,0.9850138910562115,0.9791979086593051,0.9850138910562115,0.9850138910562115
2024-07-01 03:05:00,0.9760753259179952,0.9854110943322713,0.9760753259179952,0.9854110943322713,0.9854110943322713
2024-07-01 03:10:00,0.9732594052846149,0.9857692891323339,0.9732594052846149,0.9857692891323339,0.9857692891323339
2024-07-01 03:15:00,0.9707262821703962,0.9860915111142591,0.9707262821703962,0.9860915111142591,0.9860915111142591
2024-07-01 03:20:00,0.9684441545714633,0.9863818056024374,0.9684441545714633,0.9863818056024374,0.9863818056024374
2024-07-01 03:25:00,0.966381217835605,0.9866442182581362,0.966381217835605,0.9866442182581362,0.9866442182581362
2024-07-01 03:30:00,0.964507597288573,0.986882549242782,0.964507597288573,0.986882549242782,0.986882549242782
2024-07-01 03:35:00,0.9628014590425888,0.987099575902076,0.9628014590425888,0.987099575902076,0.987099575902076
2024-07-01 03:40:00,0.9612438940887763,0.987297703527053,0.9612438940887763,0.987297703527053,0.987297703527053
2024-07-01 03:45:00,0.9598163512848179,0.9874792918868894,0.9598163512848179,0.9874792918868894,0.9874792918868894
2024-07-01 03:50:00,0.9585032437038458,0.98764632369235,0.9585032437038458,0.98764632369235,0.98764632369235
2024-07-01 03:55:00,0.957290592541224,0.9878005770955148,0.957290592541224,0.9878005770955148,0.9878005770955148
2024-07-01 04:00:00,0.9529120471565823,0.9866423076890183,0.9529120471565823,0.9866423076890183,0.9866423076890183
2024-07-01 04:05:00,0.9488344273739011,0.9855636430114357,0.9488344273739011,0.9855636430114357,0.9855636430114357
2024-07-01 04:10:00,0.9450270589893461,0.9845564687259846,0.9450270589893461,0.9845564687259846,0.9845564687259846
2024-07-01 04:15:00,0.9414636702821267,0.983613835097587,0.9414636702821267,0.983613835097587,0.983613835097587
2024-07-01 04:20:00,0.9381230711638805,0.9827301366502428,0.9381230711638805,0.9827301366502428,0.9827301366502428
2024-07-01 04:25:00,0.9349891906951809,0.9819011220913795,0.9349891906951809,0.9819011220913795,0.9819011220913795
2024-07-01 04:30:00,0.9320475317125639,0.9811229564439791,0.9320475317125639,0.9811229564439791,0.9811229564439791
2024-07-01 04:35:00,0.9292851916244299,0.9803922265477794,0.9292851916244299,0.9803922265477794,0.9803922265477794
2024-07-01 04:40:00,0.9266920519709966,0.979706255737044,0.9266920519709966,0.979706255737044,0.979706255737044
2024-07-01 04:45:00,0.9242570494800966,0.9790621174120548,0.9242570494800966,0.9790621174120548,0.9790621174120548
2024-07-01 04:50:00,0.9219700728837218,0.9784571368095365,0.9219700728837218,0.9784571368095365,0.9784571368095365
2024-07-01 04:55:00,0.9198222480471462,0.9778889664286962,0.9198222480471462,0.9778889664286962,0.9778889664286962
2024-07-01 05:00:00,0.9144207725038441,0.9753250656299525,0.9144207725038441,0.9753250656299525,0.9753250656299525
2024-07-01 05:05:00,0.9093442273434839,0.9729153984774934,0.9093442273434839,0.9729153984774934,0.9729153984774934
2024-07-01 05:10:00,0.9045862543906866,0.9706569469569261,0.9045862543906866,0.9706569469569261,0.9706569469569261
2024-07-01 05:15:00,0.900131088350925,0.9685422278072587,0.900131088350925,0.9685422278072587,0.9685422278072587
2024-07-01 05:20:00,0.8959252027575202,0.9665458337949363,0.8959252027575202,0.9665458337949363,0.9665458337949363
2024-07-01 05:25:00,0.8919746590058115,0.9646706420627368,0.8919746590058115,0.9646706420627368,0.9646706420627368
2024-07-01 05:30:00,0.8882399480540164,0.9628978989825134,0.8882399480540164,0.9628978989825134,0.9628978989825134
2024-07-01 05:35:00,0.8846847814715996,0.9612103796431676,0.8846847814715996,0.9612103796431676,0.9612103796431676
2024-07-01 05:40:00,0.8813129850241872,0.9596099000084052,0.8813129850241872,0.9596099000084052,0.9596099000084052
2024-07-01 05:45:00,0.87812497655556,0.9580966584147724,0.87812497655556,0.9580966584147724,0.9580966584147724
2024-07-01 05:50:00,0.8751013013333683,0.9566614203478462,0.8751013013333683,0.9566614203478462,0.9566614203478462
2024-07-01 05:55:00,0.8722413733166225,0.9553039076334588,0.8722413733166225,0.9553039076334588,0.9553039076334588
2024-07-01 06:00:00,0.8662244720233986,0.9523634855769094,0.8662244720233986,0.9523634855769094,0.9523634855769094
2024-07-01 06:05:00,0.8605764942937943,0.94960335416014,0.8605764942937943,0.94960335416014,0.94960335416014
2024-07-01 06:10:00,0.8552754653746742,0.9470127744586346,0.8552754653746742,0.9470127744586346,0.9470127744586346
2024-07-01 06:15:00,0.8503204527333726,0.9445912907495082,0.8503204527333726,0.9445912907495082,0.9445912907495082
2024-07-01 06:20:00,0.845705630225061,0.9423360558321958,0.845705630225061,0.9423360558321958,0.9423360558321958
2024-07-01 06:25:00,0.841413516891634,0.9402385268717272,0.841413516891634,0.9402385268717272,0.9402385268717272
2024-07-01 06:30:00,0.8374363795633969,0.9382949247164044,0.8374363795633969,0.9382949247164044,0.9382949247164044
2024-07-01 06:35:00,0.8337738971628175,0.9365050924576445,0.8337738971628175,0.9365050924576445,0.9365050924576445
2024-07-01 06:40:00,0.8304026959731664,0.9348576075061663,0.8304026959731664,0.9348576075061663,0.9348576075061663
2024-07-01 06:45:00,0.8273052145598205,0.9333438876986282,0.8273052145598205,0.9333438876986282,0.9333438876986282
2024-07-01 06:50:00,0.8244716974789987,0.9319591656106258,0.8244716974789987,0.9319591656106258,0.9319591656106258
2024-07-01 06:55:00,0.8218912744217499,0.9306981289901134,0.8218912744217499,0.9306981289901134,0.9306981289901134
2024-07-01 07:00:00,0.8163446106048544,0.9263479016734724,0.8163446106048544,0.9263479016734724,0.9263479016734724
2024-07-01 07:05:00,0.8113344490464688,0.9224184510358328,0.8113344490464688,0.9224184510358328,0.9224184510358328
2024-07-01 07:10:00,0.8068251620961531,0.9188818344465809,0.8068251620961531,0.9188818344465809,0.9188818344465809
2024-07-01 07:15:00,0.8027790730454387,0.9157085022066921,0.8027790730454387,0.9157085022066921,0.9157085022066921
2024-07-01 07:20:00,0.7991576809130423,0.9128682581431107,0.7991576809130423,0.9128682581431107,0.9128682581431107
2024-07-01 07:25:00,0.795923696653182,0.910331856599181,0.795923696653182,0.910331856599181,0.910331856599181
2024-07-01 07:30:00,0.7930417625494055,0.9080715666524893,0.7930417625494055,0.9080715666524893,0.9080715666524893
2024-07-01 07:35:00,0.7904783989446525,0.9060611303354528,0.7904783989446525,0.9060611303354528,0.9060611303354528
2024-07-01 07:40:00,0.788202220274479,0.9042759320693556,0.788202220274479,0.9042759320693556,0.9042759320693556
2024-07-01 07:45:00,0.7861862758480359,0.902694834529961,0.7861862758480359,0.902694834529961,0.902694834529961
2024-07-01 07:50:00,0.7844044539308118,0.9012973583832931,0.7844044539308118,0.9012973583832931,0.9012973583832931
2024-07-01 07:55:00,0.7828281552273354,0.9000610733107851,0.7828281552273354,0.9000610733107851,0.9000610733107851
2024-07-01 08:00:00,0.7803436781102137,0.8967894095248592,0.7803436781102137,0.8967894095248592,0.8967894095248592
2024-07-01 08:05:00,0.7781421202265076,0.8938903056646937,0.7781421202265076,0.8938903056646937,0.8938903056646937
