;H2O_sew;NH4_sew;PO4_sew;COD_sol;X_TSS_sew;COD_part;FD
182,00347222222223;-37449555873,87085;-1664258,2337411372;-268550,7604445926;-7791754,457969871;-7602259,708583504;-13666840,680051545;0,0
182,00694444444446;-45083518409,729004;-2003511,6288;-323293,92191999994;-9380077,1712;-9151954,56;-16452779,7888;0,11778285948487
182,01041666666666;-45083518409,729004;-2003511,6288;-323293,92191999994;-9380077,171200002;-9151954,56;-16452779,788800005;0,143948144028551
182,01388888888889;-45083518409,729004;-2003511,6288;-323293,92191999994;-9380077,1712;-9151954,56;-16452779,788800005;0,1591260359433229
182,01736111111111;-45083518409,729004;-2003511,6288;-323293,92191999994;-9380077,171200002;-9151954,559999997;-16452779,788800005;0,1701856475502569
182,02083333333334;-45083518409,729004;-2003511,6288;-323293,92191999994;-9380077,171200002;-9151954,56;-16452779,7888;0,178315792865339
182,02430555555554;-45083518409,729004;-2003511,6288;-323293,92191999994;-9380077,1712;-9151954,559999997;-16452779,7888;0,1856306436832846
182,02777777777777;-30661537170,410156;-1362598,663467761;-219873,87524138868;-6379439,19714452;-6224291,824571455;-11189620,97763107;0,1923256365973381
182,03125;-30534114646,91162;-1356936,036918453;-218960,13323002303;-6352927,80920912;-6198425,191144147;-11143119,651508106;0,1988016731447393
182,03472222222223;-30821643161,77368;-1369713,8343136352;-221022,0050824275;-6412751,133377474;-6256793,617589287;-11248050,555679971;0,2058992395418235
182,03819444444446;-31233689689,63623;-1301042,9507428766;-209941,02159714597;-6091246,542114376;-5943107,98831692;-10684127,237716142;0,2126534378899948
182,04166666666666;-31698800182,34253;-1262965,741785586;-203796,7446972195;-5912975,972905242;-5784106,804764127;-10413591,510493008;0,2196686488611197
182,04513888888889;-32598356437,683105;-1248243,2351112894;-201421,0674838671;-5844047,8734755805;-5729700,682138186;-10328949,618471123;0,2262853083895513
182,04861111111111;-34973862361,90796;-1301127,7370793803;-209954,70302871813;-6091643,496326188;-5984181,947687845;-10799668,109708965;0,233117290072265
182,05208333333334;-40724206066,13159;-1481958,8995649426;-239134,27697525208;-6938262,120690413;-6827599,016936423;-12333729,193125209;0,2400855116453574
182,05555555555554;-45083518409,729004;-1603291,811506471;-258712,99685672595;-7506320,753871202;-7398163,4406348225;-13376179,992354188;0,2466822009384248
182,05902777777777;-45083518409,729004;-1575734,9402515444;-254266,3199042265;-7377304,4929958675;-7281123,184828076;-13174831,393242989;0,2527422945257063
182,0625;-45083518409,729004;-1550697,1801802474;-250226,1358927217;-7260082,252662066;-7174469,761680921;-12991007,27168851;0,2588602179237041
182,06597222222223;-45083518409,729004;-1527392,102755016;-246465,54385365028;-7150972,117443938;-7074759,380173607;-12818668,89161753;0,2649180145449099
182,06944444444446;-45083518409,729004;-1505763,898661296;-242975,5381930728;-7049712,798277887;-6981876,123819618;-12657750,34925237;0,2682247515699626
182,07291666666666;-45083518409,729004;-1485524,7671167166;-239709,6783301974;-6954956,864228262;-6894613,954584527;-12506194,840091612;0,2699491516082021
182,07638888888889;-45083518409,729004;-1466674,1595737836;-236667,875749406;-6866701,74709544;-6813073,571624985;-12364289,171826316;0,2712536990705565
182,07986111111111;-45083518409,729004;-1449312,198192347;-233866,2865264923;-6785416,200627806;-6737808,876520562;-12233128,066595258;0,2722919724112766
182,08333333333334;-45083518409,729004;-1428494,7235114689;-230507,10311207792;-6687952,569167331;-6645771,9281441765;-12070802,676283965;0,2731208477515519
182,08680555555554;-45083518409,729004;-1409489,2454570387;-227440,31006238583;-6598972,376457956;-6561682,789977566;-11922427,81397133;0,2738610743478626
182,09027777777777;-45083518409,729004;-1392072,5071735403;-224629,88183936672;-6517430,374494302;-6484563,909147926;-11786289,428174468;0,2745364535360583
182,09375;-45083518409,729004;-1376073,7961614695;-222048,2716533281;-6442527,318392335;-6413672,64198938;-11661090,533134334;0,2751605107978943
182,09722222222223;-45083518409,729004;-1361431,2063575727;-219685,4901167902;-6373973,375219545;-6348764,501505059;-11546430,858092764;0,2757549489669443
182,10069444444446;-45083518409,729004;-1348025,3295223883;-217522,26908202172;-6311209,4973093625;-6289322,621010116;-11441410,511748744;0,2762827063316046
182,10416666666666;-45083518409,729004;-1335722,646991865;-215537,06349186908;-6253610,57455282;-6234759,339293538;-11344995,836359477;0,2783300181895148
182,10763888888889;-45083518409,729004;-1324438,424350231;-213716,2002928782;-6200779,895821534;-6184709,283864524;-11256552,220702466;0,2842408552363359
182,11111111111111;-45083518409,729004;-1314134,743892401;-212053,56094627376;-6152539,93731442;-6139021,353747836;-11175830,681885136;0,2903863293686645
182,11458333333334;-45083518409,729004;-1304898,808679715;-210563,21685513583;-6109298,967909574;-6098124,397889325;-11103633,445837144;0,2960034053262613
182,11805555555554;-45083518409,729004;-1296826,6164779435;-209260,65856803185;-6071506,43169219;-6062486,7860778775;-11040833,117187733;0,3009724786084665
182,12152777777777;-45083518409,729004;-1289925,7849465164;-208147,1152981879;-6039197,993158689;-6032163,598974874;-10987549,50542556;0,3053083616637632
182,125;-45083518409,729004;-1282619,255592634;-206968,1071524478;-6004990,151183694;-5987789,352917954;-10896503,933653682;0,3093637724028842
182,12847222222223;-45083518409,729004;-1276537,1993444157;-205986,68443966703;-5976515,069657942;-5949876,093745602;-10817962,771308703;0,3139693242660841
182,13194444444446;-45749258995,05615;-1290643,27568382;-208262,8922126164;-6042557,15433788;-6006614,433508749;-10912073,734334594;0,3186593002464861
182,13541666666666;-46818633842,46826;-1317496,5899699698;-212596,04065424512;-6168279,489404854;-6122980,86333008;-11114814,277531773;0,3211570425792358
182,13888888888889;-47673316955,56641;-1339695,2439155877;-216178,09617728795;-6272209,551059338;-6217944,883327723;-11278935,365919895;0,3224542840160379
182,14236111111111;-48877967834,47266;-1373109,1302488644;-221569,8823810667;-6428647,291619679;-6365136,750630003;-11537970,236020677;0,3252705481514347
182,14583333333334;-49800119018,55469;-1399912,6358549553;-225894,99351295864;-6554136,43150274;-6481814,736128777;-11741823,39018095;0,3267463593240341
182,14930555555554;-50390707969,66553;-1418708,2868630704;-228927,9281074499;-6642134,252131641;-6561609,074043986;-11879057,863273304;0,3267195293726748
182,15277777777777;-51334138298,03467;-1448742,6115779914;-233774,37595917576;-6782749,499660588;-6693546,786528472;-12110857,932264604;0,3284228374662218
182,15625;-51765380859,375;-1465557,8084586516;-236487,7372740097;-6861475,194147317;-6764563,291954975;-12232587,693981744;0,3278682297347453
182,15972222222223;-52438954353,33252;-1490401,417971611;-240496,59244541908;-6977788,456867081;-6872800,4393920135;-12421791,108510371;0,3285961113661579
182,16319444444446;-52806689071,65527;-1507652,059835511;-243280,21874618472;-7058552,825593523;-6946168,6182271;-12548120,170682969;0,328055368809845
182,16666666666666;-53231690025,32959;-1524888,1598869846;-246061,49852721795;-7143210,620522695;-7019274,65928027;-12667548,730506584;0,327921314404176
182,17013888888889;-53488486862,18262;-1538235,5374378175;-248215,2799047388;-7209556,6156794205;-7074595,461347433;-12755214,782489872;0,3271190064095102
182,17361111111111;-53774498748,7793;-1553275,2845923766;-250642,1481955881;-7283742,016127477;-7137813,262986643;-12857441,727750868;0,32654083640629
182,17708333333334;-53910289764,4043;-1564750,2375621535;-252493,7883338929;-7341122,321695669;-7184760,150206958;-12930668,249336775;0,3253293495253536
182,18055555555554;-54128081703,186035;-1579320,67846778;-254844,92766184628;-7412942,329092775;-7246024,061874487;-13029949,87403148;0,3245539002327043
182,18402777777777;-54143150138,85498;-1588641,6577785972;-256348,99477790995;-7460041,243948747;-7283306,205480001;-13086388,883780232;0,3228881344768659
182,1875;-54268672370,910645;-1601824,6690257995;-258476,2534109812;-7525196,812225535;-7338395,142129134;-13175095,152212445;0,3217889000902246
182,19097222222223;-54193428039,55078;-1609660,3826255868;-259740,65265094675;-7565154,990968079;-7369085,167594913;-13220259,758046033;0,3198059144296858
182,19444444444446;-54197491264,34326;-1620395,637782388;-261472,9324603397;-7618663,80562642;-7413149,797943968;-13289682,29027551;0,3182464600564482
182,19791666666666;-54094448089,59961;-1628442,6859984363;-262771,4334224748;-7659461,942937146;-7445009,462685347;-13337470,429513302;0,3162474153332273
182,20138888888889;-53995519638,06152;-1636049,002159709;-263998,81625758926;-7698037,771778783;-7475103,823279544;-13382566,380032357;0,3143329595995161
182,20486111111111;-53882557868,95752;-1642739,9728660495;-265078,4956215669;-7732171,527583513;-7501241,140900952;-13421004,651920233;0,3124253608812263
182,20833333333334;-53689871406,555176;-1647222,3630127832;-265801,79039524443;-7757450,499259463;-7515036,399892182;-13432057,411474025;0,3102244441323379
182,21180555555554;-53517027282,71484;-1651806,766029231;-266541,54633653484;-7783006,5437984625;-7529621,606231162;-13445185,56848587;0,3081990342118813
182,21527777777777;-53261729049,68262;-1653336,4689486425;-266788,3847621672;-7793966,212745324;-7530606,517771244;-13434692,05150798;0,3058755779372689
182,21875;-53028739929,19922;-1655062,3904765637;-267066,8857359908;-7805654,124582678;-7532799,170713061;-13426996,155371817;0,3037601360559089
182,22222222222223;-52757956123,35205;-1655215,1439612843;-267091,5345937526;-7809767,356955182;-7528079,544495569;-13407487,104910435;0,3016066756534712
182,22569444444446;-52472546768,18848;-1654493,0042464696;-266975,00750340754;-7809589,421731596;-7519641,24647022;-13381889,178363305;0,2994875212170719
182,22916666666666;-52176770782,4707;-1653105,8432349458;-266751,1701583662;-7806140,452234395;-7508391,076127898;-13351719,525358522;0,2974171266341384
182,23263888888889;-51838621902,46582;-1650115,3923246046;-266268,6201251066;-7795019,241427234;-7490020,510211137;-13309220,216711825;0,2952491982382124
182,23611111111111;-51512461853,02734;-1647243,6919976634;-265805,2321178047;-7784357,365899948;-7472351,168767221;-13268300,232019473;0,2932172688348241
182,23958333333334;-51165846633,91113;-1643460,5026865709;-265194,76293351484;-7769289,02594117;-7450705,149222699;-13220644,087304229;0,291157683046403
182,24305555555554;-50833687019,348145;-1639936,995506031;-264626,19700210955;-7755369,910200337;-7430361,529493425;-13175556,34904062;0,289236687655573
182,24652777777777;-50490002059,93652;-1635850,0354679157;-263966,71026868635;-7738713,129671203;-7407581,572226262;-13126388,51021953;0,2873281314562456
182,25;-50145266532,89795;-1632357,1368403845;-263403,0834446984;-7714237,744106936;-7383153,768136591;-13079282,143743146;0,2854718165134384
182,25347222222223;-49797080612,18262;-1628542,5928328766;-262787,5547525779;-7688458,062430353;-7357504,798545622;-13030116,239409246;0,283657329444454
182,25694444444446;-49443698501,586914;-1624381,9989602002;-262116,18619585055;-7661225,334628583;-7330488,091737936;-12978615,072425108;0,2818806371928818
182,26041666666666;-49101337051,3916;-1620358,2573029909;-261466,9006102554;-7634826,109371373;-7304528,509720292;-12929317,514966166;0,2802127698846184
182,26388888888889;-48760901641,8457;-1616128,9199357624;-260784,43935327083;-7607648,575066035;-7278314,009512294;-12880137,25379524;0,2786088494984199
182,26736111111111;-48432949447,631836;-1612073,3949832057;-260130,0250995628;-7581450,113474409;-7253515,297278296;-12834009,896389663;0,2771237574920837
182,27083333333334;-48103895187,37793;-1607753,1927739517;-259432,9015612513;-7554155,679234805;-7228140,053792329;-12787398,57794819;0,2756896796568807
182,27430555555554;-47784496879,57764;-1603520,5414348494;-258749,90554971443;-7527429,466148345;-7203772,089222589;-12743099,735124944;0,2743468884120487
182,27777777777777;-47464712333,6792;-1599069,2354896604;-258031,6266358317;-7499802,767632893;-7179004,958262903;-12698613,433213806;0,2730433593356477
182,28125;-47156530380,24902;-1594825,096858685;-257346,776993106;-7473249,659504038;-7155731,36472416;-12657282,541314404;0,2718334522830594
182,28472222222223;-46853874206,54297;-1590590,2141789836;-256663,4209243361;-7446834,828400197;-7133057,703115088;-12617525,62779632;0,2706850463214537
182,28819444444446;-46567177391,052246;-1587709,6041394295;-256198,5952134081;-7426622,085726746;-7112588,207022456;-12577789,704677386;0,2696431338903467
182,29166666666666;-46290213775,634766;-1583645,0277783382;-255542,72039150464;-7413169,536007831;-7094052,357665556;-12535556,854874631;0,268678656512299
182,29513888888889;-46028421592,7124;-1580052,353657605;-254962,99343111351;-7401877,409203846;-7077633,290185009;-12497147,097311912;0,2678143714926658
182,29861111111111;-45776795196,5332;-1576763,1802297465;-254432,2404461637;-7391960,495665863;-7062576,455602107;-12461221,847654518;0,2670226405471223
182,30208333333334;-45539037322,99805;-1573908,7487253004;-253971,63899885523;-7384037,602175855;-7049469,496054335;-12428811,922115292;0,2663179624823595
182,30555555555554;-45310054779,052734;-1571317,5378046862;-253553,5117821198;-7377308,762723567;-7037543,896202331;-12398554,316183886;0,2656761521870636
182,30902777777777;-45093910789,489746;-1569133,8844501218;-253201,1495362697;-7372455,096576417;-7027445,902052509;-12371581,68419098;0,2651168394225496
182,3125;-45083518409,729004;-1574096,601462636;-254001,95159965265;-7401164,773048528;-7049354,076100972;-12400977,50628544;0,2646219002261198
182,31597222222223;-45083518409,729004;-1579432,9727782372;-254863,0478801246;-7431642,23570992;-7072934,961418306;-12433297,328355275;0,2641883991044783
182,31944444444446;-45083518409,729004;-1584778,8957657882;-255725,6854531158;-7462174,250558182;-7096558,05460828;-12465675,000285927;0,2637975747533974
182,32291666666666;-45083518409,729004;-1590124,1169802907;-256588,209785456;-7492702,257390394;-7120178,046734107;-12498048,421916382;0,263465151112371
182,32638888888889;-45083518409,729004;-1595457,7608729077;-257448,8659590374;-7523164,143000035;-7143746,879845029;-12530351,725303328;0,2632368456581498
182,32986111111111;-45083518409,729004;-1600782,7559869704;-258308,1265342612;-7553576,633091656;-7167277,494877941;-12562602,64721839;0,263058387236314
182,33333333333334;-45083518409,729004;-1607494,132410878;-259391,0986390281;-7580708,125524159;-7191578,799502814;-12598872,761143249;0,2629238835912313
182,33680555555554;-45083518409,729004;-1614200,0321401618;-260473,1870044352;-7607817,477803977;-7215860,273497426;-12635113,277512342;0,2628417512372425
182,34027777777777;-45083518409,729004;-1620897,138375333;-261553,85641965605;-7634891,281396924;-7240109,907022121;-12671306,271434013;0,2628056647144325
182,34375;-45083518409,729004;-1627579,2822633393;-262632,11145612976;-7661904,598022183;-7264305,36320175;-12707418,404739022;0,2628163064973701
182,34722222222223;-45083518409,729004;-1634237,736191165;-263706,5437944834;-7688822,145324616;-7288415,040116069;-12743402,511019424;0,2628719798864905
182,35069444444446;-45083518409,729004;-1640863,3228830916;-264775,6725561353;-7715606,823137136;-7312405,707655659;-12779208,993767008;0,2629661788008457
182,35416666666666;-45083518409,729004;-1647447,3105716575;-265838,08875133574;-7742223,3323097825;-7336245,748857386;-12814790,664122064;0,2631011364788717
182,35763888888889;-45083518409,729004;-1653980,787472262;-266892,3543421151;-7768635,645953109;-7359902,894931861;-12850099,360363;0,2632674950215337
182,36111111111111;-45083518409,729004;-1660455,306312984;-267937,1062459589;-7794809,615022312;-7383346,559049309;-12885089,431121824;0,263470000871521
182,36458333333334;-45083518409,729004;-1666863,6913744833;-268971,1865627008;-7820716,230866603;-7406550,758560187;-12919722,096848471;0,2637017101820597
182,36805555555554;-45083518409,729004;-1673199,6784198498;-269993,584472294;-7846330,169605223;-7429492,811212785;-12953963,503893266;0,2639674082689494
182,37152777777777;-45083518409,729004;-1679457,8938214383;-271003,43286664126;-7871629,707745316;-7452153,25957332;-12987784,611702587;0,2642657000957645
182,375;-45083518409,729004;-1684828,9146073284;-271870,1203116372;-7887171,050166336;-7477291,312437411;-13036752,231850903;0,264596564741088
182,37847222222223;-45083518409,729004;-1690126,5878206096;-272724,9721255984;-7902500,157374143;-7502086,075779602;-13085051,141856872;0,2649626245694403
182,38194444444446;-45083518409,729004;-1695349,2720713404;-273567,7234478754;-7917612,279917163;-7526529,867382909;-13132666,377161166;0,2653605796095973
182,38541666666666;-45083518409,729004;-1700496,131582849;-274398,23941450525;-7932504,99942988;-7550618,77555177;-13179590,317984184;0,2657935350501028
182,38888888888889;-45083518409,729004;-1705566,9603756014;-275216,48678788124;-7947177,719899251;-7574351,836237709;-13225821,08640962;0,2662560335902021
182,39236111111111;-45083518409,729004;-1710561,49084361;-276022,42238612805;-7961629,666992707;-7597727,796961215;-13271356,242672494;0,266751596349241
182,39583333333334;-45083518409,729004;-1715479,334454558;-276815,9835142582;-7975859,716470739;-7620744,839269838;-13316192,244521966;0,2672763853827203
182,39930555555554;-45083518409,729004;-1720319,9711648496;-277597,0862561462;-7989866,363558764;-7643400,529197318;-13360324,350718291;0,2678257142839745
182,40277777777777;-45083518409,729004;-1725082,424363649;-278365,57302231604;-8003646,782379906;-7665690,295900265;-13403743,657496171;0,2683977071833205
182,40625;-45083518409,729004;-1729765,2002305195;-279121,2027644702;-8017196,650483025;-7687607,147833016;-13446436,545688124;0,2689864767348171
182,40972222222223;-45083518409,729004;-1734366,509597322;-279863,68677593145;-8030510,790812249;-7709142,711130514;-13488386,703440333;0,2695922209012474
182,41319444444446;-45083518409,729004;-1738884,4144851023;-280592,71233736875;-8043583,595719477;-7730287,915446669;-13529576,462190151;0,2702100234773067
182,41666666666666;-45083518409,729004;-1741173,6266100812;-280962,1079302631;-8054402,513755605;-7755963,437095656;-13584134,357611228;0,270839329741136
182,42013888888889;-45083518409,729004;-1743417,8945779935;-281324,2511705398;-8065009,023712026;-7781134,870606557;-13637621,116550768;0,2714782014673089
182,42361111111111;-45083518409,729004;-1745616,5802088478;-281679,03907915496;-8075400,109521797;-7805795,058231084;-13690021,529515157;0,2721245786491341
182,42708333333334;-45083518409,729004;-1747769,441714029;-282026,4326402183;-8085574,628481198;-7829941,288097861;-13741329,834051074;0,2727793181208794
182,43055555555554;-45083518409,729004;-1749876,635587536;-282366,45710617054;-8095533,320187813;-7853575,315424337;-13791549,759818677;0,2734414861776954
182,43402777777777;-45083518409,729004;-1751938,5628897524;-282699,1771935736;-8105278,080070796;-7876701,638454443;-13840690,865132904;0,2741186401687135
182,4375;-45083518409,729004;-1753955,8881245262;-283024,7001291849;-8114812,048604809;-7899327,710181616;-13888768,98685354;0,2748100423783737
182,44097222222223;-45083518409,729004;-1755929,425448863;-283343,1572883392;-8124139,073531972;-7921462,6620907;-13935803,528465426;0,2755149318960842
182,44444444444446;-45083518409,729004;-1757859,991011469;-283654,68036775966;-8133263,012007264;-7943115,648005202;-13981813,940920824;0,2762328265305905
182,44791666666666;-45083518409,729004;-1759748,3319660858;-283959,38993089105;-8142187,395112414;-7964295,047909609;-14026818,030842064;0,2769637661876277
182,45138888888889;-45083518409,729004;-1761595,1493148345;-284257,3990939845;-8150915,53581453;-7985008,724157482;-14070832,50493794;0,2777105815464528
182,45486111111111;-45083518409,729004;-1763401,1561272282;-284548,8229205299;-8159450,804111768;-8005264,674448797;-14113874,357514735;0,278473703485313
182,45833333333334;-45151908302,30713;-1767413,7871146612;-285196,3156480476;-8190274,076163251;-8060093,418590459;-14230056,542678377;0,2792562697571052
